gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
861695051	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__976	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Desmognathus	Desmognathus fuscus		SPECIES	Desmognathus fuscus (Rafinesque, 1820)	Desmognathus fuscus		US	Sec. Copco, Madison Twp., Franklin Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.8564	-82.8806							1937-11-30T00:00:00	30	11	1937	2431224	2431224	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 976			2012-01-01T00:00:00	CC_BY_4_0		Wickliff, E. L. (Edward L.)			2023-01-24T16:32:54.126Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695050	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__964	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon glutinosus		SPECIES	Plethodon glutinosus (Green, 1818)	Plethodon glutinosus		US	Bristol Twp., Morgan Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.7172	-81.7665							1934-10-07T00:00:00	7	10	1934	2431539	2431539	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 964			2012-01-01T00:00:00	CC_BY_4_0		Thomas, E. S. (Edward S.) & Pontius, L. D.			2023-01-24T16:32:54.126Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695049	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__972	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma texanum		SPECIES	Ambystoma texanum (Matthes, 1855)	Ambystoma texanum		US	Swamp Forest, Harmony Twp., Morrow Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	40.4652	-82.7651							1939-03-11T00:00:00	11	3	1939	2431973	2431973	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 972			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Thomas, E. S. (Edward S.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695048	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__973	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton montanus		SPECIES	Pseudotriton montanus Baird, 1850	Pseudotriton montanus		US	Camp Tar Hollow, Ross Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.3894	-82.7537							1940-07-03T00:00:00	3	7	1940	2431466	2431466	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 973			2012-01-01T00:00:00	CC_BY_4_0		Blythe, D. (David) & Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695047	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__986	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Mills Twp: 1 mi W of Middlebourne, between Rt 40 and Salt Cr., Guernsey Co., Ohio	Ohio	PRESENT	5	5ffa575c-fcd4-4583-9611-545f67b04316	40.05	-81.5							1939-04-01T00:00:00	1	4	1939	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 986			2012-01-01T00:00:00	CC_BY_4_0		Thomas, E. S. (Edward S.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695046	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__967	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US	Licking Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0522	-82.6084							1939-10-11T00:00:00	11	10	1939	2431951	2431951	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 967			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695045	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__980	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton montanus		SPECIES	Pseudotriton montanus Baird, 1850	Pseudotriton montanus		US	Liberty Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0801	-82.7303							1939-04-24T00:00:00	24	4	1939	2431466	2431466	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 980			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695044	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__947	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Sarahsville, Noble Co., Ohio	Ohio	PRESENT	10	5ffa575c-fcd4-4583-9611-545f67b04316	39.8073	-81.4679							1935-04-18T00:00:00	18	4	1935	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 947			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695043	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__970	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Bufo americanus Holbrook, 1836	Bufo americanus		US	Salt Rock Twp.: Sec. 22, Marion Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.59	-83.16							1939-07-04T00:00:00	4	7	1939	5217021	2422872	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 970			2012-01-01T00:00:00	CC_BY_4_0		Thomas, E. S. (Edward S.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695042	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__979	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton montanus		SPECIES	Pseudotriton montanus Baird, 1850	Pseudotriton montanus		US	Liberty Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0801	-82.7303							1939-05-08T00:00:00	8	5	1939	2431466	2431466	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 979			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695041	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__963	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Gyrinophilus	Gyrinophilus porphyriticus	duryi	SUBSPECIES	Gyrinophilus porphyriticus duryi (Weller, 1930)	Gyrinophilus porphyriticus duryi		US	Odell Creek, Roosevelt Preserve, Nile Twp., Scioto Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	38.7241	-83.1115							1937-05-12T00:00:00	12	5	1937	6170181	2431423	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 963			2012-01-01T00:00:00	CC_BY_4_0		Chapman, F. B. (Floyd Barton)			2023-01-24T16:32:54.127Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695040	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__95	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Bufo americanus Holbrook, 1836	Bufo americanus		US	Along Clear Creek, Hocking Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.5903	-82.5843							1928-06-07T00:00:00	7	6	1928	5217021	2422872	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 95			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Thomas, E. S. (Edward S.)			2023-01-24T16:32:54.128Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695039	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__988	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma texanum		SPECIES	Ambystoma texanum (Matthes, 1855)	Ambystoma texanum		US	Columbus, Franklin Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.9612	-82.9988											2431973	2431973	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 988			2012-01-01T00:00:00	CC_BY_4_0					2023-01-24T16:32:54.130Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695038	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__962	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Eurycea	Eurycea lucifuga		SPECIES	Eurycea lucifuga Rafinesque, 1822	Eurycea lucifuga		US	Mt. Airy Forest, Hamilton Co., Ohio	Ohio	PRESENT	10	5ffa575c-fcd4-4583-9611-545f67b04316	39.2	-84.54							1939-04-09T00:00:00	9	4	1939	5218351	5218351	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 962			2012-01-01T00:00:00	CC_BY_4_0		Dury, R. (Ralph)			2023-01-24T16:32:54.130Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695037	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__96	Animalia	Chordata	Amphibia	Anura	Hylidae	Dryophytes	Dryophytes versicolor		SPECIES	Hyla versicolor LeConte, 1825	Hyla versicolor		US	Baumgardner's Pond, Franklin Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	39.8245	-83.0112							1928-06-20T00:00:00	20	6	1928	2427583	10806364	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 96			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.) & Walker, W. H. (W. Harrington)			2023-01-24T16:32:54.131Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695036	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__955	Animalia	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates pipiens		SPECIES	Rana pipiens Schreber, 1782	Rana pipiens		US	Byesville, Guernsey Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	40.05	-81.5							1935-04-12T00:00:00	12	4	1935	2427186	2427185	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 955			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.131Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695035	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__966	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Plethodon	Plethodon richmondi		SPECIES	Plethodon richmondi Netting & Mittleman, 1938	Plethodon richmondi		US	Jackson Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.0197	-82.6184							1939-03-26T00:00:00	26	3	1939	2431521	2431521	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 966			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.129Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695034	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__960	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma opacum		SPECIES	Ambystoma opacum (Gravenhorst, 1807)	Ambystoma opacum		US	Liberty Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0801	-82.7303							1939-05-02T00:00:00	2	5	1939	2432006	2432006	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 960			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.129Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695033	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__97	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Springfield Twp, Lucas Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	41.68	-83.5							1928-06-24T00:00:00	24	6	1928	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 97			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.), Thomas, E. S. (Edward S.) & Campbell, L. W. (Louis W.)			2023-01-24T16:32:54.130Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695032	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__950	Animalia	Chordata	Amphibia	Caudata	Plethodontidae	Pseudotriton	Pseudotriton ruber	ruber	SUBSPECIES	Pseudotriton ruber ruber	Pseudotriton ruber ruber		US	Otsego, Muskingum Co., Ohio	Ohio	PRESENT	7	5ffa575c-fcd4-4583-9611-545f67b04316	40.1215	-81.7649							1935-04-18T00:00:00	18	4	1935	7193824	2431459	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 950			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.130Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695031	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__965	Animalia	Chordata	Amphibia	Anura	Bufonidae	Anaxyrus	Anaxyrus americanus		SPECIES	Bufo americanus Holbrook, 1836	Bufo americanus		US	Findlay, Hancock Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	41.0442	-83.6499							1939-05-21T00:00:00	21	5	1939	5217021	2422872	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 965			2012-01-01T00:00:00	CC_BY_4_0		Ward, C. (Clifford)			2023-01-24T16:32:54.129Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695030	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__958	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US	Philo, Muskingum Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.8612	-81.9068							1935-04-20T00:00:00	20	4	1935	2431951	2431951	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 958			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.129Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695029	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__931	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Swamp pond, along Pine Creek, Benton Twp., Hocking Co., Ohio	Ohio	PRESENT	17	5ffa575c-fcd4-4583-9611-545f67b04316	40.8424	-83.3044							1932-06-17T00:00:00	17	6	1932	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 931			2012-01-01T00:00:00	CC_BY_4_0		Walker, C. F. (Charles F.)			2023-01-24T16:32:54.131Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695028	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__956	Animalia	Chordata	Amphibia	Caudata	Salamandridae	Notophthalmus	Notophthalmus viridescens	viridescens	SUBSPECIES	Notophthalmus viridescens viridescens	Notophthalmus viridescens viridescens		US	Nashport, Muskingum Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	40.0706	-82.1757							1935-04-09T00:00:00	9	4	1935	7193833	5218390	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 956			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.133Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695027	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__968	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US	Licking Twp., Jackson Co., Ohio	Ohio	PRESENT	1	5ffa575c-fcd4-4583-9611-545f67b04316	39.0522	-82.6084							1939-05-15T00:00:00	15	5	1939	2431951	2431951	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 968			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.132Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695026	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__948	Animalia	Chordata	Amphibia	Anura	Hylidae	Pseudacris	Pseudacris crucifer		SPECIES	Pseudacris crucifer (Wied-Neuwied, 1838)	Pseudacris crucifer		US	Trinway, Muskingum Co., Ohio	Ohio	PRESENT	3	5ffa575c-fcd4-4583-9611-545f67b04316	39.97	-81.95							1935-04-10T00:00:00	10	4	1935	2428182	2428182	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 948			2012-01-01T00:00:00	CC_BY_4_0		Hicks, L. E. (Lawrence E.)			2023-01-24T16:32:54.134Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695025	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__969	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma maculatum		SPECIES	Ambystoma maculatum (Shaw, 1802)	Ambystoma maculatum		US	Licking Twp., Jackson Co., Ohio	Ohio	PRESENT	2	5ffa575c-fcd4-4583-9611-545f67b04316	39.0522	-82.6084							1939-03-10T00:00:00	10	3	1939	2431951	2431951	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 969			2012-01-01T00:00:00	CC_BY_4_0		Hughes, J. H.			2023-01-24T16:32:54.133Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
861695024	3d84f407-8a76-473a-b8c8-54a58d5f581b	urn:lsid:biosci.ohio-state.edu:osuc_occurrences:OSUM__Amphibians__936	Animalia	Chordata	Amphibia	Caudata	Ambystomatidae	Ambystoma	Ambystoma texanum		SPECIES	Ambystoma texanum (Matthes, 1855)	Ambystoma texanum		US	Gettysburg, Darke Co., Ohio	Ohio	PRESENT	4	5ffa575c-fcd4-4583-9611-545f67b04316	40.1114	-84.4952							1931-04-04T00:00:00	4	4	1931	2431973	2431973	PRESERVED_SPECIMEN	Ohio State University - Amphibian Division, Columbus, OH (OSUM)	Amphibians	OSUM Amphibians 936			2012-01-01T00:00:00	CC_BY_4_0					2023-01-24T16:32:54.132Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE
